28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
5105258,3,11994945,3,10587531,3,3047809,3,9811413,3,2921477,3
6369908,3,10682814,3,2335165,3,10130907,3,9932571,3,11812531,3
6496037,3,9075430,3,10479042,3,5848247,3,10015587,3,3595331,3
2702488,3,5022847,3,6563419,3,3429713,3,3962784,3,9227613,3
7717344,3,2782602,3,3129244,3,2252959,3,6478879,3,11101937,3
5162761,3,7186812,3,5615418,3,8762075,3,9557660,3,10203384,3
2233079,3,8432967,3,11798439,3,10258493,3,4923467,3,2949823,3
5915735,3,9732164,3,11675050,3,9661567,3,4356773,3,8148849,3
7007962,3,11289087,3,5441355,3,7854000,3,3869882,3,4608190,3
9213723,3,11103166,3,9083287,3,7769880,3,3445972,3,7336914,3
5183022,3,4035741,3,9413353,3,5896910,3,10483808,3,11836847,3
11783186,3,4537546,3,3035157,3,6973885,3,11699290,3,9701523,3
4937790,3,10131051,3,5458773,3,7814027,3,7464245,3,4682519,3
7134263,3,8686869,3,11762439,3,10633264,3,5221850,3,9440181,3
8448565,3,3976509,3,11086481,3,11641262,3,8147966,3,10186579,3
6289023,3,7551401,3,5572179,3,10188231,3,10077386,3,9987586,3
9942359,3,8860990,3,7221219,3,3636239,3,7413184,3,7546507,3
5246376,3,6048376,3,4088936,3,2930903,3,5489480,3,7142179,3
4047814,3,7925712,3,3133437,3,8848160,3,10416220,3,11208456,3
11324913,3,7147229,3,10921395,3,5583177,3,7987803,3,6771928,3
2183585,3,7691841,3,6831099,3,11171382,3,9282954,3,3758390,3
3256953,3,4876823,3,3233953,3,3570553,3,8230461,3,6055793,3
10744453,3,2457161,3,8697581,3,11592792,3,10162064,3,2622871,3
11810585,3,10879596,3,8269206,3,8968046,3,7864586,3,4586341,3
3420948,3,10324497,3,7939181,3,8322649,3,5476708,3,10494305,3
9164099,3,10231082,3,8210133,3,10960804,3,11676610,3,4896295,3
10571200,3,10252047,3,2087792,3,9330574,3,9391131,3,3133437,3
7526888,3,7022621,3,11119808,3,7082367,3,3396571,3,6955609,3
3391812,3,11630851,3,7270426,3,7257793,3,2543354,3,9609523,3
9789632,3,3427459,3,7118482,3,2672810,3,10843385,3,2604871,3
7390321,3,3636239,3,6628138,3,4189113,3,2300442,3,6763595,3
4874937,3,3749989,3,7270666,3,3862691,3,8274858,3,6739696,3
9902193,3,7324725,3,6353959,3,7057891,3,2748249,3,2537085,3
11680502,3,9304354,3,3420816,3,3595850,3,5725129,3,8770250,3
7594422,3,5168477,3,5981353,3,9337814,3,4326598,3,4328169,3
10724590,3,8727462,3,6128944,3,4688402,3,5390379,3,5634689,3
2628028,3,10934428,3,3091811,3,3035797,3,10748158,3,7999101,3
3507784,3,6164405,3,7538312,3,9928435,3,3935573,3,10267134,3
2252959,3,2783474,3,3836463,3,6823886,3,10328541,3,7336940,3
4042150,3,10077386,3,5179193,3,2297736,3,6135987,3,8212954,3
10627308,3,5786217,3,9834410,3,10418423,3,2421656,3,6557831,3
10218978,3,10590675,3,3164091,3,4779774,3,3091811,3,6515187,3
3748013,3,2538863,3,2016205,3,6979085,3,7972294,3,10673322,3
5786217,3,6184195,3,6668713,3,4327477,3,4015690,3,10085807,3
6955609,3,8386121,3,3193026,3,11419514,3,4471918,3,2259181,3
5168477,3,4063521,3,8711081,3,11333750,3,4049951,3,2015073,3
2226935,3,10209774,3,7419096,3,7022621,3,9209183,3,3230811,3
4440304,3,8212954,3,2233079,3,2789159,3,7856944,3,2177373,3
4415458,3,10726648,3,9443213,3,8254763,3,8310456,3,9605763,3
10115120,3,6252370,3,8426632,3,6265383,3,5656076,3,9189764,3
2035382,3,8900234,3,6124405,3,7958716,3,5503686,3,2444810,3
2144902,3,3701267,3,3093715,3,8147966,3,8563240,3,7266828,3
9929731,3,3985183,3,2793237,3,8389806,3,9479395,3,4972088,3
2620963,3,8304954,3,10358004,3,5075964,3,7825239,3,6588492,3
11383689,3,4579576,3,11566525,3,9423110,3,6528477,3,5589764,3
7089044,3,11895353,3,11542275,3,4249968,3,10376767,3,6059863,3
9495839,3,8843853,3,3599998,3,11355362,3,10255326,3,10128598,3
5645422,3,3047809,3,2028391,3,2666990,3,9284794,3,11618821,3
6262151,3,9690837,3,8106757,3,5574402,3,7048442,3,11739689,3
5773639,3,9069527,3,4959055,3,9118673,3,11210933,3,7554162,3
4495748,3,10573102,3,5246376,3,6476997,3,6387773,3,7132751,3
3800803,3,11462659,3,6586819,3,8432014,3,5894914,3,10237716,3
6361812,3,6735558,3,6576498,3,9164479,3,3735120,3,8129670,3
7791147,3,2892712,3,11614958,3,4623816,3,7027821,2,6123769,2
7117700,3,9616539,3,11274756,3,10067237,3,11077595,2,7186812,2
6763856,3,5404245,3,10714009,3,9752452,3,6644250,2,7913407,2
11034552,3,3215969,3,11213034,3,6918953,3,7118851,2,7946301,2
9320033,3,9807301,3,6930826,3,8021845,3,9940794,2,3481070,2
3806456,3,10200702,3,8764829,3,7065546,3,6962059,2,3782793,2
2411743,3,11077595,3,10732774,3,7898321,3,3499251,2,8873516,2
11452514,3,2061347,3,5753626,3,3356248,3,10507121,2,5974673,2
11875412,3,9116752,3,7062301,3,9427227,3,5396850,2,4957852,2
8900234,3,3740980,3,3726120,3,6534106,3,7837136,2,2541443,2
3453619,3,4454745,3,11954753,3,4783729,3,10315020,2,11653165,2
3570406,3,11314933,3,6320795,3,2410518,3,6139126,2,4185507,2
9886311,3,8896217,3,11099627,3,11552794,3,9996091,2,5216952,2
8265683,3,7850367,3,9176521,3,7163962,3,7138781,2,7029632,2
10497452,3,2233079,3,4721656,3,8533073,3,7629234,2,3865163,2
3091811,3,5053421,3,5371406,3,5267246,3,9337814,2,4387757,2
3049986,3,8316221,3,11417760,3,9349676,2,10552546,2,7013210,2
2729141,3,3185644,3,2571889,3,11646066,2,3154601,2,4230596,2
10503674,3,8926026,3,11989979,3,10821827,2,11391783,2,9819044,2
7147229,3,10884490,3,11834422,3,5376411,2,7409780,2,2686236,2
2078718,3,8853180,3,8362138,2,5443029,2,3772547,2,4866584,2
7851798,3,7955975,3,8245513,2,6207094,2,7390321,2,2071992,2
4728384,3,7411673,3,10450819,2,7524840,2,8790938,2,8116725,2
6144819,3,10114489,3,6060860,2,6877241,2,8303987,2,7987551,2
11618821,3,5159794,3,5692844,2,5928260,2,10866207,2,7847235,2
7515663,3,3672435,3,11959281,2,7886607,2,4783647,2,9562228,2
4520211,3,10128598,3,9337814,2,11066114,2,8123785,2,9279817,2
2370977,3,7415391,3,7235852,2,4480982,2,7008239,2,10853244,2
4714479,2,8386604,3,9164019,2,3719352,2,7033066,2,4047571,2
6984496,2,10805524,3,10775013,2,7114575,2,2716975,2,4155134,2
9085032,2,7996622,3,10228477,2,11569299,2,5723674,2,11379740,2
4309777,2,2050268,3,5760593,2,4768500,2,11817641,2,11161476,2
2385776,2,10610087,3,3887572,2,6220241,2,10673322,2,3169111,2
2954837,2,5095545,3,7013341,2,8932920,2,8550770,2,5055090,2
5211135,2,7666353,3,11897539,2,11404703,2,6807202,2,11810585,2
5777518,2,5337041,3,9753479,2,10174294,2,2258018,2,6849777,2
5631213,2,8530126,3,10547939,2,9243217,2,5799819,2,10894732,2
6980230,2,3468562,3,9783674,2,2177493,2,8558924,2,5919031,2
4535019,2,10590910,3,11104909,2,5519742,2,5243416,2,2538863,2
7166806,2,10973689,3,5288385,2,2258018,2,3481070,2,7342881,2
10731183,2,9296576,3,11037142,2,10099611,2,5838532,2,4894113,2
11994945,2,2579423,3,11725400,2,11739689,2,5841630,2,8108048,2
9159929,2,2297736,3,9606605,2,9911974,2,10633264,2,11174699,2
10056532,2,6506469,3,5840070,2,9444911,2,6336576,2,5024195,2
4396600,2,8711081,3,7125067,2,5597078,2,4186114,2,9195891,2
2941977,2,8485688,3,10056532,2,6603178,2,2034738,2,7008239,2
6305142,2,4759440,3,7516774,2,5808472,2,2587493,2,10267339,2
6366846,2,11134897,3,6992250,2,3160990,2,10706457,2,6756025,2
7547655,2,2651913,3,11720200,2,10240721,2,11286677,2,5368285,2
5209109,2,7414266,3,10590910,2,9185359,2,9041779,2,5731595,2
11549505,2,3810592,3,8697198,2,7982849,2,9606605,2,3192993,2
2749707,2,11749445,2,8385302,2,5157819,2,10718903,2,3217140,2
10483336,2,2327641,2,7826508,2,5104284,2,11519858,2,5532469,2
11423043,2,6303564,2,9272822,2,2949823,2,9412130,2,8554929,2
2555047,2,11724719,2,9440181,2,10460093,2,8859771,2,11841003,2
2999885,2,10502178,2,10854240,2,10033968,2,8377706,2,11842847,2
5357583,2,10531522,2,7836933,2,5001084,2,5570921,2,4441558,2
11781566,2,5199975,2,8046578,2,4314599,2,11938676,2,11193461,2
6073381,2,7744496,2,11321663,2,6918196,2,4734334,2,10547716,2
5376411,2,7546507,2,4949004,2,2300944,2,11138163,2,3971135,2
6070048,2,8481191,2,11214628,2,11314933,2,6782696,2,8030297,2
5166363,2,8382814,2,11909508,2,8046578,2,6908008,2,2529133,2
2051026,2,11167373,2,3898985,2,9959955,2,6575775,2,3897841,2
7982849,2,7952938,2,11177832,2,11149157,2,10020925,2,10304752,2
311050,2,9885498,2,9749350,2,2526342,2,3856602,2,4793400,2
10247901,2,9752265,2,6929938,2,10416220,2,5083462,2,9257860,2
11461037,2,11190571,2,9278260,2,6904561,2,10793661,2,11435014,2
3784706,2,3875557,2,4393599,2,4776579,2,4900524,2,2955012,2
8319993,2,9274266,2,2488930,2,6366077,2,10015208,2,10003222,2
8546133,2,8545555,2,9343032,2,9949383,2,10578211,2,4726089,2
4144786,2,7366509,2,9839346,2,7106216,2,11239281,2,2868770,2
4503217,2,8775724,2,7206010,2,10273441,2,2602961,2,2921695,2
8280627,2,3441508,2,7405989,2,6718085,2,5365006,2,9217100,2
8172528,2,11451603,2,9623792,2,3932332,2,9505532,2,9556943,2
8303542,2,6230464,2,10263643,2,5211135,2,2526342,2,9886311,2
11661080,2,6755568,2,6240576,2,9948049,2,10654746,2,6073381,2
10916070,2,8050430,2,6637598,2,5169956,2,2059564,2,2233079,2
10631954,2,5448014,2,3151372,2,4977048,2,9995355,2,2490697,2
10547737,2,8282354,2,11564716,2,10322683,2,7224212,2,10875327,2
3853667,2,8380337,2,7850025,2,10778552,2,5064187,2,11707292,2
9692851,2,3340221,2,11595528,2,3883180,2,4964373,2,10886740,2
9189268,2,5515638,2,7561514,2,7864447,2,8322649,2,3963088,2
5972902,2,9408137,2,7837136,2,6345091,2,8390117,2,8784766,2
2608832,2,5102202,2,2816773,2,5091239,2,4497355,2,4160670,2
6962059,2,8362138,2,5670197,2,7482123,2,7648056,2,9885498,2
11738606,2,3844611,2,8111723,2,10683249,2,11668907,2,8667078,2
3348602,2,9324545,2,9958499,2,5615418,2,11033498,2,4669120,2
7542191,2,6528545,2,3484730,2,7904199,2,8636749,2,10581456,2
6691524,2,10077766,2,10236448,2,7607677,2,9400231,2,10162064,2
6563419,2,7909811,2,4155921,2,3173164,2,10892714,2,2668234,2
3710798,2,2659914,2,10416193,2,10549473,2,5621462,2,9162837,2
11138163,2,6616265,2,6449697,2,4014754,2,7378157,2,3220088,2
2126552,2,9853815,2,6651968,2,6786900,2,6763522,2,4977268,2
4488207,2,7677802,2,8082497,2,6222383,2,5877696,2,4022306,2
3035157,2,5366150,2,8573996,2,5753000,2,10937434,2,7336151,2
9834410,2,5352283,2,8123785,2,10421221,2,2300944,2,6139078,2
5477632,2,3105982,2,3553228,2,5761169,2,8968358,2,5296528,2
6117784,2,3833319,2,5835644,2,3057231,2,3947417,2,9948049,2
11248356,2,8835659,2,7744496,2,10296215,2,7561514,2,2504854,2
2152382,2,7835503,2,6219529,2,8906852,2,7456005,2,8510127,2
2041418,2,4976611,2,6009158,2,5773639,2,2622862,2,5457991,2
6856160,2,3892253,2,5087301,2,4049951,2,9274229,2,6575775,2
8614942,2,4326465,2,8018741,2,6209826,2,2373336,2,8894716,2
9575952,2,11494264,2,2399183,2,8384761,2,4883898,2,3260581,2
3657047,2,8321028,2,3441399,2,10712263,2,9955881,2,8111723,2
2941830,2,11299754,2,8311699,2,7887934,2,11193461,2,10633264,2
4264765,2,5098447,2,11916690,2,7799584,2,4979286,2,11419321,2
4789432,2,5441170,2,8298264,2,11101298,2,4590598,2,3561866,2
2373336,2,6960287,2,6043746,2,2693167,2,8151044,2,2578514,2
11379740,2,11115786,2,5928260,2,6987366,2,2091472,2,5145381,2
6151616,2,7825053,2,8533073,2,3985183,2,10020674,2,4235398,2
4872838,2,6294203,2,2137420,2,7336914,2,4115192,2,2580060,2
11670714,2,2072340,2,11032587,2,8471340,2,2480491,2,4979628,2
10400090,2,7916915,2,10421221,2,11827463,2,2432277,2,2575584,2
11905133,2,2851009,2,2432277,2,9363449,2,3309361,2,5693247,2
3020107,2,3887572,2,3087484,2,7727212,2,4621844,2,6286341,2
4933647,2,4370131,2,5249846,2,10498555,2,8662746,2,3051102,2
8382814,2,4530105,2,8382814,2,10370836,2,6043341,2,6823805,2
5844052,2,3138210,2,6334654,2,6008874,2,4560937,2,8615978,2
4546408,2,9529238,2,8263064,2,5044550,2,9674076,2,6324485,2
2938287,2,11497984,2,4844266,2,10252996,2,5718764,2,5960666,2
6789578,2,11976203,2,11831452,2,2292696,2,10502178,2,4237658,2
3105982,2,11905133,2,5102515,2,7813356,2,7492292,2,8728393,2
2395954,2,3616296,2,9480778,2,8033865,2,10309045,2,2481062,2
10589707,2,4426137,2,5585856,2,7126833,2,9598360,2,3047809,2
5133845,2,5221850,2,4511878,2,5319198,2,6008874,2,9607847,2
11473116,2,9892852,2,3648165,2,10042386,2,3045152,2,2568674,2
5397076,2,8486238,2,9197963,2,8690475,2,3173164,2,2028204,2
11843810,2,9456147,2,2078718,2,10005304,2,11849482,2,6474549,2
2475109,2,3280145,2,3049140,2,10515532,2,10720484,2,6393508,2
7258657,2,7522849,2,3772221,2,9134624,2,6385323,2,2867614,2
7152223,2,8370193,2,7071183,2,6958597,2,10033968,2,6455186,2
7126833,2,2137420,2,7126833,2,4614734,2,10911899,2,5907977,2
7028938,2,2880514,2,7810447,2,11272951,2,3037288,2,3463236,2
9300604,2,7029838,2,9121855,2,7641302,2,4047571,2,6515852,2
5197583,2,7234082,2,8608924,2,10838979,2,10777743,2,6203728,2
10471831,2,3122425,2,3045152,2,7027821,2,7162670,2,7271087,2
6248204,2,7673805,2,2480491,2,10526456,2,2054923,2,6377104,2
6151165,2,7022995,2,4623816,2,9060801,2,2385776,2,11544424,2
10797701,2,7416075,2,7612900,2,8662746,2,6240576,2,9123970,2
3763399,2,7464245,2,8729057,2,7187340,2,9775546,2,10515532,2
6921056,2,3309661,2,8436547,2,8511353,2,3932332,2,9996091,2
6827918,2,2152382,2,5333240,2,8238227,2,2811646,2,6782696,2
2488930,2,7952574,2,7408576,2,10010006,2,2892359,2,2880514,2
11646066,2,8659739,2,2490697,2,6004341,2,8275419,2,7643059,2
6644217,2,3544818,2,2405304,2,2066564,2,9854098,2,2696985,2
10940738,2,6914311,2,10843385,2,2955012,2,4602205,2,11641262,2
5299728,2,7008239,2,7480803,2,11424308,2,7997586,2,5273038,2
11167911,2,6478879,2,3807521,2,5215751,2,2212487,2,10249437,2
10450232,2,8452041,2,6430005,2,8795091,2,5938656,2,4012353,2
2608552,2,3357180,2,10020925,2,9556943,2,7920101,2,10439053,2
10982194,2,5267246,2,6980920,2,10673322,2,5355778,2,5823142,2
5158068,2,4861938,2,9145447,2,11070836,2,11043391,2,7161937,2
11137317,2,4212252,2,9420307,2,3970862,2,2696985,2,8154793,2
7415391,2,3758390,2,10306440,2,3749926,2,9753479,2,5242265,2
9979906,2,4608108,2,5019367,2,8919103,2,10817833,2,9753479,2
10246163,2,3080049,2,9979906,2,11595781,2,4465208,2,10876633,2
2496850,2,11516003,2,9790022,2,4688005,2,7697932,2,7379704,2
10032278,2,10783484,2,9018239,2,8848594,2,6882985,2,4633633,2
10661849,2,11050788,2,11738247,2,10682814,2,9901631,2,3749989,2
6700883,2,9476205,2,5158713,2,5084199,2,3279030,2,3021019,2
11969990,2,7584736,2,5813384,2,6739696,2,7904199,2,8003716,2
7358518,2,3305535,2,10937434,2,7146318,2,3365887,2,5299728,2
4839575,2,7934388,2,3719352,2,3654808,2,11534959,2,4588694,2
9308969,2,5615418,2,2512266,2,8727279,2,10368078,2,2594926,2
2930903,2,9209966,2,7718711,2,7623922,2,9053286,2,6876918,2
4818073,2,10673322,2,9209966,2,2335100,2,6723806,2,5529073,2
6157013,2,4688402,2,7656453,2,11045603,2,5047280,2,7509609,2
9391696,2,6070048,2,8453323,2,9886311,2,2457161,2,2135476,2
11416127,2,5792958,2,9170735,2,5621462,2,5733826,2,9774240,2
11653165,2,7499097,2,10036674,2,7039703,2,7429058,2,5572062,2
11865251,2,8895635,2,10928350,2,6248510,2,7268427,2,7755611,2
4678824,2,8614942,2,7669393,2,8245513,2,8695806,2,6587156,2
3350717,2,5876253,2,7089044,2,8505391,2,9987586,2,9951720,2
4195185,2,3570553,2,4320891,2,7855651,2,5662516,2,9090216,2
3990595,2,7977808,2,8235714,2,2685490,2,10549473,2,6561449,2
11836847,2,5772902,2,5695509,2,6768750,2,4895409,2,5969428,2
9689942,2,8278052,2,5116816,2,2608832,2,3673207,2,5365006,2
9141159,2,9606605,2,9070690,2,6835890,2,2042996,2,7666128,2
8177571,2,8784766,2,6789578,2,5329921,2,8046578,2,8676148,2
7785359,2,5455639,2,6829872,2,5140182,2,3628822,2,3037288,2
5185252,2,8378631,2,7565646,2,9515403,2,3342510,2,10829207,2
5957081,2,6741108,2,7066261,2,2028391,2,4212491,2,2715913,2
9988734,2,6768750,2,3669697,2,7906307,2,3480397,2,6768750,2
8857337,2,10497452,2,7330150,2,6673236,2,7632450,2,9453071,2
5222099,2,3660864,2,3647844,2,10629541,2,5674421,2,7158125,2
2635969,2,7628651,2,8782524,2,9025128,2,10102555,2,9974074,2
9539920,2,4022306,2,11793516,2,6545587,2,7826854,2,11115786,2
4239307,2,11497783,2,10620849,2,4135387,2,8382765,2,10441308,2
10543759,2,2235300,2,10450232,2,4940020,2,8949331,2,8115658,2
2715698,2,8951380,2,3298519,2,7757562,2,7266170,2,5022124,2
8461536,2,7193306,2,3583941,2,4564465,2,3469002,2,10308159,2
5353908,2,3584381,2,2183926,2,6252370,2,8408237,2,2672810,2
6741806,2,3269312,2,11193461,2,10886721,2,7539945,2,10695907,2
6835752,2,11793516,2,9701844,2,328832,2,4780327,2,9507629,2
7904199,2,8896295,2,6197507,2,9306818,2,6679865,2,5886219,2
8322005,2,11598557,2,3833319,2,2816773,2,2326851,2,10515630,2
7029838,2,8416923,2,10139962,2,10048483,2,8376288,2,8959064,2
10031365,2,2329874,2,8056874,2,11193466,2,2672810,2,8080168,2
8456812,2,2624884,2,7632450,2,7492292,2,9496158,2,8280627,2
4844266,2,5303538,2,2938287,2,6877829,2,7142165,2,10706457,2
3779136,2,3687300,2,11393399,2,8644094,2,11295112,2,3087484,2
8382765,2,11193461,2,11159073,2,3632030,2,9692851,2,4445089,2
3398534,2,8657738,2,7149551,2,8382814,2,7342891,2,3059962,2
8830221,2,9170735,2,7818742,2,3687300,2,2054921,2,8059138,2
8328204,2,4230282,2,4443118,2,2850059,2,5189794,2,3122133,2
5314377,2,6539196,2,5102202,2,11193461,2,10758885,2,6345091,2
8050430,2,11379566,2,2591768,2,4867294,2,10602096,2,10439227,2
8775087,2,5662295,2,6350157,2,5638310,2,11497984,2,3036483,2
8541366,2,5149370,2,8253404,2,7950486,2,11621564,2,4005539,2
6724567,2,10926375,2,10078523,2,2576578,2,11595528,2,6353959,2
10046852,2,8303987,2,6059887,2,6291380,2,3263079,2,7703772,2
3636239,2,7294228,2,11875412,2,7087677,2,10110360,2,11793516,2
2334272,2,10034883,2,2902510,2,2431779,2,4782037,2,9209086,2
4319605,2,10985742,2,5669312,2,6240576,2,2561391,2,5189794,2
10456772,2,5894914,2,2930903,2,9259309,2,11424308,2,3675120,2
3787124,2,4314599,2,10034883,2,10646945,2,11099348,2,6119057,2
8903189,2,10465177,2,5045988,2,5686992,2,11614958,2,9597452,2
4249750,2,8352613,2,5777518,2,7772223,2,2028204,2,8012550,2
6248510,2,10779118,2,5819884,2,4648011,2,8051538,2,2273825,2
2340367,2,8770250,2,2111718,2,9857235,2,10196043,2,6588584,2
4296758,2,4281325,2,8600063,2,2383223,2,2394588,2,10878216,2
4473965,2,11653648,2,4669120,2,3894388,2,10036674,2,9974526,2
10742858,2,3752149,2,10032278,2,4816417,2,2009699,2,6334607,2
9494036,2,7631825,2,6385671,2,8352613,2,11670714,2,9494036,2
9323825,2,3049140,2,6896183,2,8064309,2,10605417,2,10758885,2
4085508,2,7515989,2,3445972,2,11865251,2,6804708,2,11418221,2
7686054,2,2042796,2,4189113,2,8978410,2,10417202,2,11340515,2
11819116,2,6139078,2,7106216,2,6123789,2,6918459,2,11101298,2
4411483,2,2743150,2,7185457,2,5766700,2,4779774,2,4699407,2
6710624,2,8617967,2,11549505,2,9607847,2,9084016,2,8459977,2
10718494,2,7769880,2,11310523,2,5208749,2,5293793,2,8845699,2
4028498,2,11722553,2,4421968,2,2454117,2,10859348,2,10701575,2
10077766,2,10947390,2,7415391,2,8600487,2,4940020,2,10651590,2
10131051,2,9959955,2,9140617,2,6182735,2,7869512,2,5621375,2
10042386,2,6490648,2,3673207,2,4430496,2,8234569,2,11998096,2
9212454,2,3926415,2,9460886,2,5760593,2,10547737,2,3876455,2
4544393,2,11032587,2,8535359,2,7242742,2,2561904,2,7736067,2
2578076,2,2927529,2,3382157,2,11076538,2,10249437,2,2764427,2
6269645,2,9749854,2,2904432,2,3051102,2,2201968,2,9110536,2
8912812,2,6336576,2,8043555,2,8322005,2,6992250,2,4394610,2
8974939,2,6568432,2,7575669,2,8711081,2,9744797,2,9409124,2
5733431,2,7689769,2,5917904,2,3021894,2,10566359,2,4732842,2
10911899,2,10407017,2,8775724,2,5390379,2,6678821,2,9363449,2
4964713,2,6904561,2,7892757,2,7973783,2,9356137,2,2471415,2
4230596,2,6958597,2,5476549,2,11316591,2,10407017,2,8906882,2
7456469,2,5819884,2,4458703,2,4658644,2,3908629,2,2626079,2
3163913,2,11630255,2,6542386,2,10971925,2,9494036,2,5427081,2
5366133,2,11802644,2,4167300,2,3322753,2,7836933,2,4143016,2
5044550,2,6327116,2,4776402,2,6710624,2,3189969,2,4801762,2
6377104,2,4039111,2,3741514,2,2070219,2,4608108,2,11837302,2
9713346,2,5818976,2,11663825,2,3445972,2,2878298,2,11263629,2
8906882,2,9172705,2,2666990,2,11909508,2,7186812,2,2488930,2
2668234,2,4387757,2,9330574,2,9923352,2,9142639,2,8607304,2
11909508,2,5476549,2,10033968,2,9733793,2,11841896,2,9140617,2
3595107,2,4304445,2,7425824,2,9638677,2,3805399,2,4916751,2
11746393,2,10721886,2,4012353,2,8719680,2,6290114,2,3140980,2
6992250,2,9635349,2,3284584,2,5243416,2,4820108,2,2981438,2
11474309,2,10743132,2,5703635,2,5106719,2,7020567,2,6987366,2
7292002,2,9544592,2,2537234,2,3184730,2,10263643,2,6786900,2
7495582,2,3381810,2,8558924,2,6986682,2,10493474,2,8615970,2
5443029,2,6043746,2,10099611,2,6070048,2,4495748,2,5253536,2
9087194,2,7004212,2,11051301,2,6586819,2,4872600,2,3516457,2
10236253,2,9306818,2,6951582,2,9809705,2,4462793,2,10909342,2
8795091,2,7494740,2,2185058,2,7677802,2,8408093,2,5818976,2
4558450,2,7163962,2,5147033,2,10371130,2,9625493,2,6903462,2
10094273,2,2522464,2,8795091,2,4612737,2,11489130,2,2796558,2
9171816,2,2001248,2,2643523,2,4492723,2,9913640,2,6032907,2
6821136,2,8902429,2,3802129,2,10417713,2,2826609,2,11566623,2
5017084,2,7788559,2,4314599,2,10900012,2,6125600,2,3679262,2
2556145,2,3324532,2,3059962,2,6182685,2,3281691,2,11539550,2
9765553,2,6117096,2,5205403,2,11368367,2,7951388,2,11614958,2
11727359,2,3295342,2,7236137,2,10032278,2,6282325,2,5536205,2
11166388,2,5166363,2,2400767,2,7122209,2,10439227,2,4649514,2
7420493,2,2438867,2,11771032,2,5890498,2,9461367,2,5700793,2
3348699,2,8344473,2,2842394,2,4616928,2,6291380,2,11817641,2
8877060,2,2231979,2,5158068,2,5102202,2,5577816,2,7004307,2
6213146,2,6060860,2,9849951,2,2555268,2,10023494,2,5961480,2
9274266,2,2387337,2,5396850,2,9679429,2,6206228,2,7952938,2
5867657,2,5149402,2,9562228,2,3702418,2,11725400,2,5554709,2
2779868,2,2066099,2,7129853,2,7758467,2,5251743,2,7851798,2
7727148,2,3892321,2,3932332,2,9142639,2,8849872,2,2042996,2
7407019,2,5669312,2,3438654,2,7342891,2,10682814,2,11923844,2
