28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
11337438,6,8254521,7,5041448,7,11284553,7,10973823,7,5760593,6
8386604,6,2243101,7,10620849,7,6291380,7,3372493,7,3050558,6
2395954,6,9398724,7,5670197,7,7379492,7,4535019,7,6139078,6
7851798,6,5890498,7,8310492,7,5168477,7,4215415,7,6168148,6
10588452,6,8978243,7,7837136,7,3049986,7,10878216,7,11781566,6
3296279,6,6350157,7,5625289,7,7643059,7,2631221,7,2258780,6
3560357,6,4230596,7,2455782,7,4860115,7,4088936,7,7556864,6
4964713,6,8177571,7,7126833,7,3049043,7,3627604,7,9227613,6
11032587,6,5593666,7,5621462,7,11789463,7,10368078,7,10779118,6
7813356,6,7533971,7,2075999,7,5189794,7,6696999,7,9987586,6
7365454,6,4535019,7,4860115,7,7952938,7,3612993,7,5022124,6
11269592,6,9203947,7,7378157,7,7955764,7,9856101,7,8657172,6
9977115,6,7330150,7,4623816,7,3104584,7,6999744,7,3354463,6
11677287,6,9663548,7,10783059,7,8882478,7,5992834,7,2471415,6
5251652,6,8269206,7,3441399,6,2020899,6,11699290,7,8384761,6
5448014,6,7677802,7,7927695,6,5005077,6,2859308,7,2233079,6
10547737,6,8835659,7,4186114,6,3037288,6,5906493,7,11516003,6
10206353,6,10497452,7,6077446,6,6385323,6,9849049,7,6032907,6
9573416,6,7666454,7,7640707,6,7193306,6,10721886,7,10778552,6
5529073,6,6539196,7,5818976,6,11842847,6,7561514,7,4160670,6
3926415,6,11837302,7,6995243,6,11833671,6,6291380,7,2231979,6
3328166,6,4438129,7,5299728,6,3664476,6,6887048,7,7769880,6
7236137,6,5369933,7,5333240,6,7242742,6,8619718,7,2920009,6
6738807,6,10682814,7,8659017,6,5299728,6,4497355,7,6627298,6
2177493,6,2832475,7,6199503,6,8362138,6,7008239,7,10520125,6
6435951,6,6126458,7,7888084,6,6336576,6,2916100,7,3109824,6
2009699,6,10755750,7,9391696,6,10561355,6,6125600,7,11393399,6
2384149,6,9809705,7,9929731,6,10709267,6,8698516,7,7453223,6
6168148,6,7147229,7,10429329,6,11193466,6,8777151,7,11999202,6
11474309,6,6807788,7,9740126,6,10714390,6,7670340,7,9616610,6
10336816,6,3985183,7,2722614,6,7474437,6,11333562,7,8955134,6
7785792,6,4169436,7,2230277,6,9730055,6,2580060,6,9162837,6
6719050,6,7703772,7,5703635,6,8617967,6,10839340,6,3669697,6
11365088,6,5938656,7,6321056,6,7405989,6,3037288,6,11579802,6
2993901,6,7781241,7,2537234,6,7550042,6,10046852,6,9195891,6
3256953,6,10139962,7,3561866,6,4949155,6,9854098,6,4637012,6
8462698,6,2314102,7,7713997,6,7982849,6,3664476,6,9940794,6
7836933,6,5089002,7,9790022,6,10429329,6,10015587,6,3438984,6
2643523,6,6749070,7,4261422,6,11836847,6,9901631,6,11045603,6
7194816,6,11817641,7,6982248,6,4412749,6,10163162,6,6694837,6
10691989,6,8662746,7,2509990,6,5772949,6,8659017,6,11167373,6
8328204,6,3021019,7,2253471,6,5737526,6,4387757,6,11350187,6
11290490,6,4160341,7,3695695,6,7727148,6,7146318,6,6120262,6
10471831,6,8344041,7,10034883,6,3529067,6,2046469,6,3971135,6
11283554,6,5493725,7,11305812,6,5880002,6,10273441,6,8897640,6
9126070,6,3049986,7,8870182,6,9449104,6,11638965,6,3068456,6
10090077,6,10150817,7,11289192,6,3444208,6,7289711,6,5319198,6
6015465,6,2895417,7,8729057,6,8674385,6,8309151,6,10077766,6
7280262,6,4212252,7,10919138,6,6197507,6,7818963,6,8607304,6
10724590,6,4977048,7,10502178,6,8680061,6,6982248,6,5811549,6
8880816,6,7670340,7,9783570,6,2672011,6,10034883,6,10313516,6
2232810,6,5570921,7,2212487,6,5927452,6,5396850,6,3772438,6
3507784,6,2537560,7,4167300,6,9989267,6,5554709,6,10402331,6
6871757,6,11263629,7,4721656,6,7852194,6,9314660,6,10701034,6
5615418,6,9775546,7,8775724,6,2878298,6,7365454,6,10203384,6
7033066,6,5669334,6,3648165,6,7582401,6,4237658,6,10269399,6
7864734,6,10411412,6,7850367,6,4699407,6,8853257,6,6008874,6
10854240,6,2020899,6,2701109,6,10206353,6,9977115,6,6151616,6
3853667,6,2758372,6,9752265,6,2177493,6,4838194,6,5969428,6
3299070,6,5925609,6,2430526,6,7723551,6,10108612,6,11188134,6
4403864,6,5043971,6,8382814,6,9366597,6,5314377,6,9087194,6
6496037,6,2066564,6,7918726,6,2212487,6,2903705,6,5625526,6
5665892,6,7640707,6,11435543,6,6139078,6,7951388,6,7903211,6
2941830,6,8896217,6,5477632,6,4889253,6,3705235,6,11901046,6
6998497,6,3782793,6,11545296,6,5403720,6,2490595,6,9783208,6
8697581,6,3664476,6,8242849,6,9752265,6,9615799,6,10605417,6
10568828,6,9121855,6,7389289,6,6290521,6,7727212,6,11861615,6
10549473,6,9901631,6,11683730,6,3869531,6,3050558,6,9948049,6
8937861,6,6545587,6,2028204,6,9227613,6,2624884,6,10432200,6
7949912,6,7401868,6,4649484,6,5015780,6,8795091,6,7752874,6
8983497,6,5835644,6,9443213,6,5796251,6,9575146,6,2389307,6
10797701,6,8617967,6,8608924,6,4421968,6,5403720,6,7050305,6
9827801,6,3779136,6,8384761,6,6339400,6,2201968,6,8390117,6
5693247,6,2921477,6,8453323,6,2339864,6,10712400,6,10987683,6
10046041,6,10509795,6,5053425,6,7836933,6,9300604,6,7946301,6
8311699,6,2395954,6,11542275,6,8453323,6,5903630,6,2188705,6
6745180,6,3220088,6,5044550,6,5033473,6,10578211,6,6350157,6
6256525,6,8069276,6,4682754,6,8932920,6,10779118,6,9494036,6
4394610,6,7186812,6,10150962,6,5053425,6,11223019,6,4396600,6
10236448,6,3561866,6,10246163,6,11486540,6,3033277,6,5778219,6
10742858,6,4261422,6,6032907,6,7464245,6,11214628,6,4009801,6
6157013,6,5629098,6,2543354,6,11825466,6,5353908,6,10267339,6
4551583,6,3695695,6,5852390,6,5848247,6,3029002,6,8033865,6
8466814,6,2235300,6,2231979,6,3805848,6,7063262,6,2453017,6
6603178,6,7028938,6,6219529,6,8104249,6,3553228,6,3372493,6
9408137,6,2496700,6,7913407,6,2231979,6,3684629,6,11248356,6
6824019,6,6197507,6,7206010,6,6826939,6,8453323,6,10590910,6
7744496,6,4581440,6,3812822,6,9279817,6,5033473,6,4441558,6
5589596,6,2361306,6,8023150,6,10030756,6,10620103,6,2405304,6
2938287,6,4237658,6,3953512,6,5342690,6,2696985,6,7336914,6
4673370,6,4281325,6,9001639,6,7453223,6,2543354,6,6331076,6
10187380,6,3527219,6,7602508,6,5575821,6,9958499,6,3165505,6
11167911,6,4227601,6,9011936,6,11677759,6,2231979,6,5975270,6
3383867,6,3926415,6,9911974,6,3741514,6,11424308,6,10358004,6
6779002,6,2490595,6,5361236,6,5296528,6,3317970,6,5850624,6
10203384,6,6668713,6,2816773,6,3391902,6,7453223,6,5472603,6
8803400,6,11060789,6,10832006,6,6904561,6,5841630,6,10078523,6
7708280,6,9505532,6,4525599,6,9911974,6,7992270,6,7967838,6
8644401,6,3648165,6,7224212,6,6918471,6,2552003,6,11208456,6
7512533,6,10081756,6,9239546,6,8064309,6,5296528,6,7542614,6
10868307,6,9752265,6,8531983,6,9940794,6,7065607,6,10162064,6
10269399,6,10590675,6,3350717,6,10549473,6,9911974,6,2859308,6
5482499,6,9227613,6,2779688,6,11650195,6,6963949,6,11161476,6
11137317,6,10905851,6,4348440,6,8937861,6,9674076,6,5786217,6
8971917,6,6719050,6,8391964,6,4588694,6,3021894,6,10673322,6
10000938,6,8321028,6,9495839,6,9749854,6,11938676,6,11174699,6
3305535,6,3156808,6,10236448,6,11134897,6,3040719,6,2925189,6
3968756,6,10069321,6,8108048,6,8983497,6,8716368,6,5326140,6
3660864,6,11416127,6,11189012,6,11271391,6,4426137,6,10141986,6
5022847,6,10979030,6,10369542,6,5823142,6,7133536,6,10465177,6
3411950,6,4101481,6,7594422,6,9920249,6,6478879,6,6786274,6
4608108,6,11514348,6,10077766,6,5693247,6,9749854,6,2607202,6
9398724,6,11223923,6,5961804,6,2252959,6,3322753,6,9090216,6
5890498,6,11099518,6,10514499,6,11220243,6,5733690,6,7258657,6
6914311,6,4670858,6,7744496,6,8762075,6,9582887,6,7781241,6
2628028,6,8582152,6,5589596,6,10377065,6,9495839,6,11127543,6
7632450,6,11516003,6,5819884,6,5811549,6,10279081,6,10894732,6
10069903,6,11486540,6,8896295,6,9408137,6,3844322,6,5634689,6
6350157,6,9097639,6,5884921,6,7095912,6,9648459,6,6130144,6
3616678,6,3815820,6,8667078,6,2562683,6,10423747,6,11817641,6
2608832,6,8880816,6,3722443,6,10774995,6,10245200,6,7608080,6
7162670,6,3507784,6,3170759,6,11435014,6,6603178,6,11359440,6
4591715,6,5852390,6,5379945,6,5819884,6,7138781,6,3140980,6
7987803,6,2404108,6,4136079,6,7231227,6,5396632,6,10843385,6
3372493,6,4245331,6,8535359,6,8236908,6,11539550,6,4463118,6
2405304,6,2231979,6,11653165,6,2923396,6,7231227,6,2648899,6
10671906,6,8931579,6,5482499,6,3399302,6,8101439,6,2382705,6
4546408,6,6826939,6,2373336,6,4155921,6,2581315,6,4212252,6
7686054,6,5894914,6,10020674,6,9661567,6,10480279,6,7670340,6
9663548,6,8050430,6,9257860,6,6220241,6,9257860,6,4215314,6
4495748,6,6718085,6,4443118,6,6779002,6,10309045,6,3650607,6
10231082,6,10455413,6,11091178,6,4314599,6,6877829,6,11263629,6
6331076,6,5342690,6,11952271,6,10970734,6,3660864,6,10841462,5
9125470,6,5428643,6,6511513,6,4625550,6,11722553,6,9349676,5
10497452,6,7045422,6,3823448,6,11841896,6,10651590,6,3441399,5
6704645,6,9616610,6,11855008,6,2373336,6,9160295,6,2580060,5
5669312,6,4062208,6,7719963,6,6699870,6,4049951,6,8614942,5
2990287,6,3381810,6,11404365,6,3550732,6,6619163,6,7474281,5
10631954,6,8468550,6,9974074,6,6877829,6,6070048,6,4186114,5
8080168,6,6073381,6,6070048,6,2955012,6,6353959,6,7640707,5
5183022,6,8727462,6,5441355,6,7681111,6,10186579,6,8238555,5
5369933,6,5296528,6,10962279,6,10551397,6,6352394,6,8896217,5
2488789,6,9892609,6,10432200,6,9480778,6,8728009,6,5818976,5
5376411,6,7631825,6,3570553,6,11239281,6,8121738,6,8362138,5
2941977,6,3194693,6,11379136,6,4387162,6,11308225,6,4217414,5
3148272,6,11659146,6,8587683,6,9974074,6,5708022,6,11193466,5
7917783,6,7522849,6,5746322,6,6768750,6,2044151,6,8897470,5
3340221,6,11716822,6,8059138,6,5890498,6,8369529,6,9879608,5
4379620,6,5823142,6,5593666,6,2176910,6,8289809,6,9804953,5
11138163,6,6457638,6,4001795,6,11321148,6,7050305,6,5791660,5
9304303,6,8253404,6,2490697,6,3947417,6,7632450,6,9730055,5
5329921,6,9185359,6,8676148,6,6500957,6,8245513,6,3445972,5
4818073,6,9965940,6,5777518,6,3444378,6,10516951,6,6644218,5
7607677,6,11167373,6,10973823,6,9606605,6,7987803,6,3595331,5
8870505,6,6745180,6,11804681,6,9203947,6,6524664,6,8894716,5
7117136,6,6256525,6,6385671,6,4546408,6,5355778,6,4768777,5
10718494,6,11350187,6,3636239,6,9663548,6,2937279,6,5537692,5
10782831,6,4811682,6,6736086,6,3441278,6,3254311,6,9367557,5
9090216,6,9037782,6,2138073,6,7213770,6,8985473,6,8046578,5
9395355,6,6835752,6,8835659,6,7677802,6,3441278,6,6752491,5
2488930,6,5149402,6,4044694,6,2867614,6,5203272,6,2098605,5
5041448,6,6222450,6,4088936,6,10682814,6,7950083,6,7982849,5
3974791,6,6294203,6,5485024,6,2488789,6,4900524,6,11230876,5
8619718,6,11671028,6,3233953,6,11461037,6,5669312,6,11627104,5
3954996,6,10838979,6,6704645,6,11865251,6,4009567,6,8309151,5
2314102,6,2910748,6,7514208,6,10228477,6,2467831,6,4894113,5
3648399,6,7708280,6,5876253,6,5992834,6,3749989,6,4014754,5
4217513,6,11896493,6,2786031,6,8298264,6,4844266,6,7572307,5
8668883,6,6651968,6,6647752,6,10755750,6,9851021,6,8271557,5
4556241,6,7551401,6,10118991,6,10611072,6,6647752,6,6982248,5
8210133,6,3426613,6,11953468,6,6043341,6,9742427,6,2233025,5
5381505,6,4872838,6,7810447,6,10654746,6,7904199,6,8775087,5
5338490,6,2431022,6,2399183,6,7818000,6,3367260,6,10777743,5
3049043,6,6868536,6,5923074,6,8781322,6,7805397,6,11281389,5
4876823,6,11646066,6,10755750,6,11953629,6,7542614,6,6208449,5
9189268,6,10984355,6,11281335,6,4722867,6,7872835,6,4773437,5
10462904,6,5022847,6,9170735,6,7561514,6,11813843,6,11826381,5
11115786,6,2716764,6,6706876,6,6928788,6,10573102,6,2978917,5
4482197,6,7719963,6,6371128,6,9608244,6,6043341,6,3480397,5
2493603,6,8270902,6,8808879,6,10683249,6,7013341,6,3398534,5
9775546,6,3770673,6,10405706,6,2633115,6,5877696,6,10108612,5
2385776,5,6881426,6,5183298,6,8280374,6,10718494,6,7547655,5
2580060,5,3207823,6,3702418,6,2607202,6,11961347,6,4699407,5
7489397,5,6060860,6,6647373,6,6887048,6,11670714,6,7951388,5
11452514,5,10432200,6,4796204,6,7258657,6,6845869,6,10408489,5
8138899,5,11247185,6,10937434,6,3974791,6,8742788,6,6083560,5
3664476,5,3182568,6,10718494,6,7781241,6,3827026,6,11340515,5
3710798,5,5441170,6,9440181,6,3051102,6,10133493,6,11497783,5
7271809,5,2526342,6,3203355,6,2314102,6,2314102,6,2624884,5
7529902,5,8390117,6,5938656,6,4556241,6,3719352,6,9518572,5
2108082,5,6914311,6,8559127,6,3719352,6,7276692,6,5403720,5
3132875,5,8729528,6,7008239,6,3371913,6,5084199,6,4841794,5
5835644,5,8232699,6,11465790,6,2694009,6,5621462,6,9752265,5
10758885,5,7798980,6,7480803,6,6125600,6,7091470,6,11012762,5
4850471,5,8059138,6,8668883,6,7276692,6,10843385,6,2430526,5
10273441,5,2252451,6,4158912,6,2075999,6,8347428,6,10242258,5
11623499,5,10240721,6,8091794,6,11101298,6,7378157,6,9757933,5
6108673,5,8245513,6,8662746,6,2382705,6,11299754,6,8659739,5
6508785,5,3001983,6,4556241,6,8205762,6,5826316,6,4012353,5
2588512,5,7689769,6,8210133,6,8698516,6,10639735,6,5242265,5
3038346,5,4215415,6,11302519,6,5369846,6,5864497,6,4688005,5
7007962,5,3441278,6,11299754,6,3247507,6,5855127,6,4830484,5
7089044,5,5267246,6,4212252,6,10639735,6,7440728,6,11998096,5
9616539,5,3627604,6,2904432,6,4870687,6,3091811,6,5796251,5
11184865,5,2966316,6,8272499,6,2114846,6,2789159,6,7268427,5
6982248,5,6432092,6,4977048,6,11333562,6,11263629,6,4371052,5
2707187,5,11172268,6,5965576,6,3079047,5,10411412,5,8321028,5
10351627,5,8080168,6,9468276,6,9974526,5,2385776,5,2504854,5
9449104,5,4358061,6,10929716,6,4186114,5,11916690,5,9337814,5
8775087,5,7234082,6,9775546,6,4297312,5,6022863,5,3033277,5
4180348,5,9710975,6,9349676,5,6077446,5,5467396,5,11545296,5
5293793,5,2024469,6,3887572,5,4430496,5,8115872,5,11076538,5
10126750,5,6123789,6,8303542,5,9479395,5,8303542,5,8694299,5
10403212,5,5992834,6,11234666,5,2576578,5,2101293,5,3553228,5
2219388,5,8298264,6,4297312,5,7106216,5,5381209,5,4163925,5
2878298,5,7917783,6,5043971,5,9901631,5,3049140,5,9264077,5
11446596,5,11281335,6,7221219,5,6644217,5,3351877,5,5427081,5
2759778,5,8657738,6,10304752,5,10163162,5,6835890,5,7934388,5
11848352,5,11813843,6,8238555,5,10248941,5,2326851,5,10471831,5
5733431,5,4260008,6,8896217,5,9563079,5,7193306,5,4055768,5
3732724,5,2859308,6,3799482,5,10273441,5,3782793,5,4047571,5
10823319,5,3574149,6,2299100,5,9367557,5,5299728,5,8173933,5
7787188,5,4239307,6,10301416,5,11623499,5,11423043,5,7755611,5
10793661,5,7607677,6,10709267,5,8046578,5,6336576,5,4633633,5
10424513,5,10937434,6,2569252,5,10909342,5,8586697,5,7492292,5
7559892,5,7415391,6,8617967,5,10692448,5,6916328,5,7464245,5
9690101,5,10782831,6,10758885,5,6763522,5,7401868,5,11418221,5
10759035,5,5971115,6,11638965,5,3220088,5,4217414,5,6871219,5
2237037,5,7008239,6,6733673,5,7186812,5,5822487,5,10322683,5
4639982,5,11286300,6,8046578,5,6862952,5,2362505,5,2872180,5
3727114,5,11047223,6,10909342,5,3632030,5,2537085,5,7426020,5
5229542,5,8302757,6,10817833,5,10130907,5,7405989,5,8043074,5
5366133,5,11082061,6,2588512,5,5145381,5,2653411,5,11050788,5
3050558,5,9955881,6,10509795,5,10351627,5,2098605,5,4225251,5
5702438,5,10328541,6,8309151,5,8450223,5,8386604,5,4758741,5
516748,5,5621462,6,5083462,5,10777743,5,6876918,5,11411045,5
8136165,5,2715913,6,8545555,5,8729057,5,7253704,5,6563419,5
10056532,5,6427929,6,5788577,5,5046603,5,2340367,5,7913407,5
5403720,5,9131686,6,5907977,5,6208449,5,3962784,5,11424308,5
11012762,5,8416923,6,11566525,5,9698120,5,7089044,5,11607081,5
2430526,5,3049043,6,4495884,5,5727503,5,5083462,5,9189764,5
10015208,5,7539945,6,8902429,5,2759778,5,8545555,5,3673207,5
2869502,5,10882281,6,8263064,5,8730893,5,7186812,5,7342237,5
7556864,5,7952938,6,11032587,5,4235398,5,3105982,5,6871757,5
8382814,5,8303987,6,10800335,5,4838194,5,6951582,5,11665987,5
4839575,5,7955764,6,6334654,5,10646539,5,3561866,5,9140617,5
9283357,5,6134193,6,5293793,5,6282325,5,6081536,5,7582387,5
9227613,5,11333562,6,9538766,5,8510127,5,5145381,5,2686236,5
5242265,5,3654808,6,3556655,5,3279030,5,3695695,5,10543759,5
6776188,5,4311614,6,8434503,5,6476997,5,6433305,5,7516774,5
8067016,5,3887572,5,2878298,5,2237037,5,11595568,5,7906307,5
9987586,5,6117096,5,11677287,5,4095662,5,6210423,5,11286677,5
6766144,5,8784766,5,3732724,5,5297895,5,10593099,5,3292605,5
9306809,5,3978697,5,7538312,5,7741000,5,10777743,5,11802644,5
2070219,5,4297312,5,5609295,5,4135387,5,7710377,5,7029838,5
10069321,5,9833624,5,10206353,5,6534709,5,8674385,5,9683624,5
3288495,5,5057044,5,7065546,5,3359215,5,8729057,5,11994945,5
5353908,5,4530105,5,9209966,5,6230789,5,7813356,5,7118851,5
5373031,5,10304752,5,6587565,5,7466962,5,8680061,5,8217342,5
6668752,5,8180944,5,10028332,5,5243416,5,2066307,5,4584023,5
9264077,5,5299728,5,3007918,5,6168148,5,11508987,5,10407017,5
2388607,5,6336576,5,11072052,5,10056532,5,9989267,5,9749854,5
7934388,5,3255948,5,9615799,5,7728384,5,4773437,5,3298519,5
7125067,5,7411673,5,6668713,5,5550668,5,2878298,5,8331824,5
3122133,5,5279063,5,8640256,5,9324545,5,9274189,5,5157819,5
6888726,5,5476549,5,7466962,5,8511353,5,10919138,5,5693247,5
10620103,5,5616265,5,4889253,5,2430526,5,6065925,5,2252959,5
2126552,5,9391696,5,6168148,5,8716779,5,9444911,5,3910996,5
5848700,5,10692448,5,11474309,5,7556864,5,4461781,5,8253404,5
10150962,5,7982849,5,10450819,5,8382814,5,11626971,5,8173971,5
10246163,5,2742553,5,7785359,5,7509958,5,2299472,5,10661849,5
7769880,5,8362141,5,9300604,5,3850686,5,6587565,5,10927857,5
9988734,5,9676725,5,8183484,5,7918726,5,8877072,5,6459694,5
5633541,5,2329874,5,4012353,5,5686992,5,6083560,5,4253929,5
4584667,5,3739982,5,8437091,5,8321028,5,9343921,5,3338032,5
7628928,5,3105982,5,11502662,5,8352065,5,4144786,5,9609523,5
6374945,5,2537234,5,11998096,5,4341851,5,516748,5,7342881,5
7045422,5,8727279,5,2993901,5,8733675,5,2009699,5,10956346,5
5571136,5,6982248,5,2891226,5,8242849,5,9505532,5,3758390,5
11680502,5,8376920,5,8733675,5,2070219,5,9282954,5,4356773,5
11737696,5,3805399,5,9400016,5,8180926,5,6168148,5,5642107,5
5296528,5,4734334,5,9863525,5,3718822,5,10056532,5,11977454,5
8981951,5,10034883,5,8543966,5,7122209,5,9686654,5,6849777,5
7390321,5,8207051,5,10306440,5,7543360,5,9697986,5,9996950,5
9001639,5,11032587,5,4101481,5,3733440,5,4143016,5,8816167,5
10417202,5,9002368,5,2643523,5,8575334,5,9757933,5,11792697,5
8959744,5,2878298,5,3553228,5,4791750,5,7556864,5,8945119,5
3163913,5,11826381,5,7194816,5,7063262,5,3850686,5,11707292,5
4264765,5,3480397,5,6903479,5,5097492,5,5078999,5,7753093,5
7941870,5,3398534,5,4682519,5,3722461,5,9565697,5,7246341,5
7118851,5,7999101,5,8892935,5,6481362,5,11662511,5,11539550,5
9085032,5,10424513,5,3010248,5,4454787,5,8067016,5,6586640,5
11659146,5,2297655,5,5138686,5,5704289,5,8321028,5,10187380,5
10403697,5,8843853,5,2233079,5,8380337,5,2468681,5,6831099,5
10168558,5,2198276,5,2126552,5,11333750,5,9291772,5,9661567,5
3322753,5,2669257,5,5019367,5,4538040,5,2568674,5,11098424,5
9496158,5,9690101,5,7194470,5,5019367,5,5469609,5,11443448,5
3350717,5,4095662,5,8655367,5,7755611,5,10187395,5,8644401,5
8441515,5,3752149,5,11516003,5,7381532,5,7366809,5,10868307,5
2721562,5,7491462,5,5087301,5,8655367,5,6499828,5,10480279,5
3844322,5,4586429,5,4633633,5,8046653,5,2070219,5,2373336,5
2644671,5,5674840,5,3815820,5,3975132,5,6182735,5,8426632,5
3204460,5,10712400,5,9442182,5,10470573,5,5590119,5,6955609,5
2013509,5,4861619,5,3507784,5,4758741,5,2165606,5,4872838,5
6592391,5,4143016,5,9958499,5,2920009,5,4791750,5,4991135,5
2327641,5,8183484,5,6108142,5,6627298,5,5138686,5,2550630,5
3667126,5,6290521,5,11473315,5,8053707,5,3381331,5,2658195,5
3401266,5,3395081,5,10479042,5,7033066,5,8172528,5,3968756,5
3068456,5,9287687,5,8050430,5,4779774,5,5838532,5,10303766,5
7594422,5,9757933,5,10821827,5,7906307,5,11846363,5,10875327,5
6835752,5,8382814,5,2185058,5,9616610,5,8932920,5,5137569,5
2042043,5,5078999,5,3673207,5,10014704,5,11271209,5,8959064,5
11976203,5,627358,5,6871757,5,9893860,5,11486540,5,10853107,5
3967075,5,2993901,5,10911899,5,10743425,5,3557821,5,5055090,5
7783498,5,8282354,5,7736067,5,10033968,5,4245331,5,10439053,5
5961804,5,10143061,5,9753479,5,8439675,5,4024093,5,3570553,5
9664845,5,7836933,5,11393399,5,6073381,5,7117100,5,8179244,5
6558370,5,5318234,5,5342690,5,7029838,5,8053707,5,4608108,5
10783132,5,2967931,5,7516774,5,6496037,5,8494010,5,8046648,5
5819884,5,4088377,5,6546634,5,5665892,5,6661352,5,6768750,5
7231227,5,8384761,5,3801707,5,4422561,5,5342690,5,11379136,5
5515638,5,10090077,5,7992270,5,3021894,5,4537546,5,5890498,5
5884921,5,5019367,5,11795766,5,11659146,5,7413184,5,6914311,5
7344668,5,5720084,5,2876083,5,10145839,5,6330700,5,7798980,5
6962059,5,4633633,5,9892609,5,11715100,5,7073768,5,10506904,5
3463236,5,7583047,5,11659146,5,11762436,5,11805688,5,2834235,5
9213723,5,8369228,5,11762439,5,9105149,5,4779774,5,9848179,5
11549505,5,2388520,5,4401065,5,8056874,5,8376288,5,5596654,5
10359484,5,4304152,5,4867147,5,2061857,5,2635969,5,5341028,5
3916539,5,10821827,5,6871655,5,6478879,5,9616610,5,6248510,5
7542191,5,7834526,5,11762436,5,8369942,5,2132142,5,8676148,5
11052732,5,6871757,5,2100782,5,4816417,5,8968358,5,6524664,5
6955609,5,10030756,5,10407017,5,8864884,5,10132060,5,10986041,5
3169111,5,10128598,5,7722349,5,9081415,5,11336214,5,11402808,5
5808472,5,4420679,5,5692844,5,3640141,5,6496037,5,11241899,5
